library_id	r1_stem	r2_stem
SRR2227982	SRR2227982_1	SRR2227982_2
SRR2227987	SRR2227987_1	SRR2227987_2
SRR2227988	SRR2227988_1	SRR2227988_2
SRR2227989	SRR2227989_1	SRR2227989_2
SRR2227991	SRR2227991_1	SRR2227991_2
SRR2227992	SRR2227992_1	SRR2227992_2
SRR2227993	SRR2227993_1	SRR2227993_2
SRR2227994	SRR2227994_1	SRR2227994_2
SRR2227995	SRR2227995_1	SRR2227995_2
SRR2227996	SRR2227996_1	SRR2227996_2
SRR2227998	SRR2227998_1	SRR2227998_2
SRR2228001	SRR2228001_1	SRR2228001_2
SRR2228003	SRR2228003_1	SRR2228003_2
SRR2228005	SRR2228005_1	SRR2228005_2
SRR2228009	SRR2228009_1	SRR2228009_2
SRR2228012	SRR2228012_1	SRR2228012_2
SRR2228015	SRR2228015_1	SRR2228015_2
SRR2228016	SRR2228016_1	SRR2228016_2
SRR2228017	SRR2228017_1	SRR2228017_2
SRR2228018	SRR2228018_1	SRR2228018_2
SRR2228019	SRR2228019_1	SRR2228019_2
SRR2228021	SRR2228021_1	SRR2228021_2
SRR2228026	SRR2228026_1	SRR2228026_2
SRR2228027	SRR2228027_1	SRR2228027_2
SRR2228028	SRR2228028_1	SRR2228028_2
SRR2228029	SRR2228029_1	SRR2228029_2
SRR2228030	SRR2228030_1	SRR2228030_2
SRR2228031	SRR2228031_1	SRR2228031_2
SRR2228032	SRR2228032_1	SRR2228032_2
SRR2228033	SRR2228033_1	SRR2228033_2
SRR2228036	SRR2228036_1	SRR2228036_2
SRR2228038	SRR2228038_1	SRR2228038_2
SRR2228039	SRR2228039_1	SRR2228039_2
SRR2228040	SRR2228040_1	SRR2228040_2
SRR2228041	SRR2228041_1	SRR2228041_2
SRR2228043	SRR2228043_1	SRR2228043_2
SRR2228044	SRR2228044_1	SRR2228044_2
SRR2228045	SRR2228045_1	SRR2228045_2
SRR2228046	SRR2228046_1	SRR2228046_2
SRR2228047	SRR2228047_1	SRR2228047_2
SRR2228049	SRR2228049_1	SRR2228049_2
SRR2228052	SRR2228052_1	SRR2228052_2
SRR2228053	SRR2228053_1	SRR2228053_2
SRR2228054	SRR2228054_1	SRR2228054_2
SRR2228055	SRR2228055_1	SRR2228055_2
SRR2228056	SRR2228056_1	SRR2228056_2
SRR2228098	SRR2228098_1	SRR2228098_2
SRR2228129	SRR2228129_1	SRR2228129_2
SRR2228150	SRR2228150_1	SRR2228150_2
SRR2228151	SRR2228151_1	SRR2228151_2
SRR2228152	SRR2228152_1	SRR2228152_2
SRR2228153	SRR2228153_1	SRR2228153_2
SRR2228154	SRR2228154_1	SRR2228154_2
SRR2228160	SRR2228160_1	SRR2228160_2
SRR2228161	SRR2228161_1	SRR2228161_2
SRR2228164	SRR2228164_1	SRR2228164_2
SRR2228166	SRR2228166_1	SRR2228166_2
SRR2228168	SRR2228168_1	SRR2228168_2
SRR2228171	SRR2228171_1	SRR2228171_2
SRR2228172	SRR2228172_1	SRR2228172_2
SRR2228174	SRR2228174_1	SRR2228174_2
SRR2228175	SRR2228175_1	SRR2228175_2
SRR2228176	SRR2228176_1	SRR2228176_2
SRR2228177	SRR2228177_1	SRR2228177_2
SRR2228180	SRR2228180_1	SRR2228180_2
SRR2228184	SRR2228184_1	SRR2228184_2
SRR2228187	SRR2228187_1	SRR2228187_2
SRR2228188	SRR2228188_1	SRR2228188_2
SRR2228190	SRR2228190_1	SRR2228190_2
SRR2228191	SRR2228191_1	SRR2228191_2
SRR2228193	SRR2228193_1	SRR2228193_2
SRR2228194	SRR2228194_1	SRR2228194_2
SRR2228197	SRR2228197_1	SRR2228197_2
SRR2228198	SRR2228198_1	SRR2228198_2
SRR2228199	SRR2228199_1	SRR2228199_2
SRR2228200	SRR2228200_1	SRR2228200_2
SRR2228202	SRR2228202_1	SRR2228202_2
SRR2228205	SRR2228205_1	SRR2228205_2
SRR2228206	SRR2228206_1	SRR2228206_2
SRR2228207	SRR2228207_1	SRR2228207_2
SRR2228208	SRR2228208_1	SRR2228208_2
SRR2228209	SRR2228209_1	SRR2228209_2
SRR2228210	SRR2228210_1	SRR2228210_2
SRR2228211	SRR2228211_1	SRR2228211_2
SRR2228213	SRR2228213_1	SRR2228213_2
SRR2228215	SRR2228215_1	SRR2228215_2
SRR2228216	SRR2228216_1	SRR2228216_2
SRR2228217	SRR2228217_1	SRR2228217_2
SRR2228219	SRR2228219_1	SRR2228219_2
SRR2228221	SRR2228221_1	SRR2228221_2
SRR2228226	SRR2228226_1	SRR2228226_2
SRR2228230	SRR2228230_1	SRR2228230_2
SRR2228232	SRR2228232_1	SRR2228232_2
SRR2228234	SRR2228234_1	SRR2228234_2
SRR2228235	SRR2228235_1	SRR2228235_2
SRR2228236	SRR2228236_1	SRR2228236_2
SRR2228238	SRR2228238_1	SRR2228238_2
SRR2228239	SRR2228239_1	SRR2228239_2
SRR2228240	SRR2228240_1	SRR2228240_2
SRR2228242	SRR2228242_1	SRR2228242_2
SRR2228243	SRR2228243_1	SRR2228243_2
SRR2228245	SRR2228245_1	SRR2228245_2
SRR2228247	SRR2228247_1	SRR2228247_2
SRR2228248	SRR2228248_1	SRR2228248_2
SRR2228249	SRR2228249_1	SRR2228249_2
SRR2228250	SRR2228250_1	SRR2228250_2
SRR2228252	SRR2228252_1	SRR2228252_2
SRR2228253	SRR2228253_1	SRR2228253_2
SRR2228255	SRR2228255_1	SRR2228255_2
SRR2228258	SRR2228258_1	SRR2228258_2
SRR2228259	SRR2228259_1	SRR2228259_2
SRR2228262	SRR2228262_1	SRR2228262_2
SRR2228263	SRR2228263_1	SRR2228263_2
SRR2228264	SRR2228264_1	SRR2228264_2
SRR2228268	SRR2228268_1	SRR2228268_2
SRR2228273	SRR2228273_1	SRR2228273_2
SRR2228274	SRR2228274_1	SRR2228274_2
SRR2228277	SRR2228277_1	SRR2228277_2
SRR2228278	SRR2228278_1	SRR2228278_2
SRR2228279	SRR2228279_1	SRR2228279_2
SRR2228280	SRR2228280_1	SRR2228280_2
SRR2228283	SRR2228283_1	SRR2228283_2
SRR2228284	SRR2228284_1	SRR2228284_2
SRR2228286	SRR2228286_1	SRR2228286_2
SRR2228287	SRR2228287_1	SRR2228287_2
SRR2228288	SRR2228288_1	SRR2228288_2
SRR2228289	SRR2228289_1	SRR2228289_2
SRR2228290	SRR2228290_1	SRR2228290_2
SRR2228292	SRR2228292_1	SRR2228292_2
SRR2228293	SRR2228293_1	SRR2228293_2
SRR2228297	SRR2228297_1	SRR2228297_2
SRR2228299	SRR2228299_1	SRR2228299_2
SRR2228301	SRR2228301_1	SRR2228301_2
SRR2228302	SRR2228302_1	SRR2228302_2
SRR2228303	SRR2228303_1	SRR2228303_2
SRR2228304	SRR2228304_1	SRR2228304_2
SRR2228305	SRR2228305_1	SRR2228305_2
SRR2228306	SRR2228306_1	SRR2228306_2
SRR2228307	SRR2228307_1	SRR2228307_2
SRR2228308	SRR2228308_1	SRR2228308_2
SRR2228311	SRR2228311_1	SRR2228311_2
SRR2228312	SRR2228312_1	SRR2228312_2
SRR2228313	SRR2228313_1	SRR2228313_2
SRR2228314	SRR2228314_1	SRR2228314_2
SRR2228315	SRR2228315_1	SRR2228315_2
SRR2228317	SRR2228317_1	SRR2228317_2
SRR2228318	SRR2228318_1	SRR2228318_2
SRR2228320	SRR2228320_1	SRR2228320_2
SRR2228321	SRR2228321_1	SRR2228321_2
SRR2228322	SRR2228322_1	SRR2228322_2
SRR2228323	SRR2228323_1	SRR2228323_2
SRR2228324	SRR2228324_1	SRR2228324_2
SRR2228325	SRR2228325_1	SRR2228325_2
SRR2228326	SRR2228326_1	SRR2228326_2
SRR2228328	SRR2228328_1	SRR2228328_2
SRR2228329	SRR2228329_1	SRR2228329_2
SRR2228333	SRR2228333_1	SRR2228333_2
SRR2228334	SRR2228334_1	SRR2228334_2
SRR2228336	SRR2228336_1	SRR2228336_2
SRR2228337	SRR2228337_1	SRR2228337_2
SRR2228338	SRR2228338_1	SRR2228338_2
SRR2228341	SRR2228341_1	SRR2228341_2
SRR2228343	SRR2228343_1	SRR2228343_2
SRR2228345	SRR2228345_1	SRR2228345_2
SRR2228347	SRR2228347_1	SRR2228347_2
SRR2228353	SRR2228353_1	SRR2228353_2
SRR2228355	SRR2228355_1	SRR2228355_2
SRR2228356	SRR2228356_1	SRR2228356_2
SRR2228363	SRR2228363_1	SRR2228363_2
SRR2228366	SRR2228366_1	SRR2228366_2
SRR2228370	SRR2228370_1	SRR2228370_2
SRR2228371	SRR2228371_1	SRR2228371_2
SRR2228374	SRR2228374_1	SRR2228374_2
SRR2228377	SRR2228377_1	SRR2228377_2
SRR2228379	SRR2228379_1	SRR2228379_2
SRR2228381	SRR2228381_1	SRR2228381_2
SRR2228390	SRR2228390_1	SRR2228390_2
SRR2228391	SRR2228391_1	SRR2228391_2
SRR2228392	SRR2228392_1	SRR2228392_2
SRR2228396	SRR2228396_1	SRR2228396_2
SRR2228397	SRR2228397_1	SRR2228397_2
SRR2228399	SRR2228399_1	SRR2228399_2
SRR2228400	SRR2228400_1	SRR2228400_2
SRR2228403	SRR2228403_1	SRR2228403_2
SRR2228410	SRR2228410_1	SRR2228410_2
SRR2228414	SRR2228414_1	SRR2228414_2
SRR2228415	SRR2228415_1	SRR2228415_2
SRR2228416	SRR2228416_1	SRR2228416_2
SRR2228418	SRR2228418_1	SRR2228418_2
SRR2228419	SRR2228419_1	SRR2228419_2
SRR2228420	SRR2228420_1	SRR2228420_2
SRR2228421	SRR2228421_1	SRR2228421_2
SRR2228422	SRR2228422_1	SRR2228422_2
SRR2228424	SRR2228424_1	SRR2228424_2
SRR2228428	SRR2228428_1	SRR2228428_2
SRR2228429	SRR2228429_1	SRR2228429_2
SRR2228433	SRR2228433_1	SRR2228433_2
SRR2228436	SRR2228436_1	SRR2228436_2
SRR2228437	SRR2228437_1	SRR2228437_2
SRR2228438	SRR2228438_1	SRR2228438_2
SRR2228439	SRR2228439_1	SRR2228439_2
SRR2228440	SRR2228440_1	SRR2228440_2
SRR2228441	SRR2228441_1	SRR2228441_2
SRR2228444	SRR2228444_1	SRR2228444_2
SRR2228446	SRR2228446_1	SRR2228446_2
SRR2228449	SRR2228449_1	SRR2228449_2
SRR2228450	SRR2228450_1	SRR2228450_2
SRR2228451	SRR2228451_1	SRR2228451_2
SRR2228453	SRR2228453_1	SRR2228453_2
SRR2228455	SRR2228455_1	SRR2228455_2
SRR2228456	SRR2228456_1	SRR2228456_2
SRR2228473	SRR2228473_1	SRR2228473_2
SRR2228482	SRR2228482_1	SRR2228482_2
SRR2228493	SRR2228493_1	SRR2228493_2
SRR2228495	SRR2228495_1	SRR2228495_2
SRR2228498	SRR2228498_1	SRR2228498_2
SRR2228499	SRR2228499_1	SRR2228499_2
SRR2228500	SRR2228500_1	SRR2228500_2
SRR2228502	SRR2228502_1	SRR2228502_2
SRR2228503	SRR2228503_1	SRR2228503_2
SRR2228504	SRR2228504_1	SRR2228504_2
SRR2228505	SRR2228505_1	SRR2228505_2
SRR2228506	SRR2228506_1	SRR2228506_2
SRR2228507	SRR2228507_1	SRR2228507_2
SRR2228508	SRR2228508_1	SRR2228508_2
SRR2228510	SRR2228510_1	SRR2228510_2
SRR2228511	SRR2228511_1	SRR2228511_2
SRR2228515	SRR2228515_1	SRR2228515_2
SRR2228516	SRR2228516_1	SRR2228516_2
SRR2228517	SRR2228517_1	SRR2228517_2
SRR2228518	SRR2228518_1	SRR2228518_2
SRR2228519	SRR2228519_1	SRR2228519_2
SRR2228521	SRR2228521_1	SRR2228521_2
SRR2228525	SRR2228525_1	SRR2228525_2
SRR2228526	SRR2228526_1	SRR2228526_2
SRR2228528	SRR2228528_1	SRR2228528_2
SRR2228529	SRR2228529_1	SRR2228529_2
SRR2228534	SRR2228534_1	SRR2228534_2
SRR2228535	SRR2228535_1	SRR2228535_2
SRR2228536	SRR2228536_1	SRR2228536_2
SRR2228538	SRR2228538_1	SRR2228538_2
SRR2228539	SRR2228539_1	SRR2228539_2
SRR2228540	SRR2228540_1	SRR2228540_2
SRR2228542	SRR2228542_1	SRR2228542_2
SRR2228543	SRR2228543_1	SRR2228543_2
SRR2228545	SRR2228545_1	SRR2228545_2
SRR2228547	SRR2228547_1	SRR2228547_2
SRR2228548	SRR2228548_1	SRR2228548_2
SRR2228552	SRR2228552_1	SRR2228552_2
SRR2228553	SRR2228553_1	SRR2228553_2
SRR2228554	SRR2228554_1	SRR2228554_2
SRR2228555	SRR2228555_1	SRR2228555_2
SRR2228556	SRR2228556_1	SRR2228556_2
SRR2228559	SRR2228559_1	SRR2228559_2
SRR2228562	SRR2228562_1	SRR2228562_2
SRR2228563	SRR2228563_1	SRR2228563_2
SRR2228564	SRR2228564_1	SRR2228564_2
SRR2228568	SRR2228568_1	SRR2228568_2
SRR2228569	SRR2228569_1	SRR2228569_2
SRR2228571	SRR2228571_1	SRR2228571_2
SRR2228572	SRR2228572_1	SRR2228572_2
SRR2228573	SRR2228573_1	SRR2228573_2
SRR2228574	SRR2228574_1	SRR2228574_2
SRR2228575	SRR2228575_1	SRR2228575_2
SRR2228576	SRR2228576_1	SRR2228576_2
SRR2228577	SRR2228577_1	SRR2228577_2
SRR2228578	SRR2228578_1	SRR2228578_2
SRR2228579	SRR2228579_1	SRR2228579_2
SRR2228580	SRR2228580_1	SRR2228580_2
SRR2228581	SRR2228581_1	SRR2228581_2
SRR2228582	SRR2228582_1	SRR2228582_2
SRR2228584	SRR2228584_1	SRR2228584_2
SRR2228585	SRR2228585_1	SRR2228585_2
SRR2228586	SRR2228586_1	SRR2228586_2
SRR2228587	SRR2228587_1	SRR2228587_2
SRR2228591	SRR2228591_1	SRR2228591_2
SRR2228592	SRR2228592_1	SRR2228592_2
SRR2228593	SRR2228593_1	SRR2228593_2
SRR2228598	SRR2228598_1	SRR2228598_2
SRR2228599	SRR2228599_1	SRR2228599_2
SRR2228601	SRR2228601_1	SRR2228601_2
SRR2228603	SRR2228603_1	SRR2228603_2
SRR2228604	SRR2228604_1	SRR2228604_2
SRR2228605	SRR2228605_1	SRR2228605_2
SRR2228607	SRR2228607_1	SRR2228607_2
SRR2228608	SRR2228608_1	SRR2228608_2
SRR2228610	SRR2228610_1	SRR2228610_2
SRR2228611	SRR2228611_1	SRR2228611_2
SRR2228613	SRR2228613_1	SRR2228613_2
SRR2228614	SRR2228614_1	SRR2228614_2
SRR2228618	SRR2228618_1	SRR2228618_2
SRR2228619	SRR2228619_1	SRR2228619_2
SRR2228620	SRR2228620_1	SRR2228620_2
SRR2228621	SRR2228621_1	SRR2228621_2
SRR2228623	SRR2228623_1	SRR2228623_2
SRR2228626	SRR2228626_1	SRR2228626_2
SRR2228627	SRR2228627_1	SRR2228627_2
SRR2228629	SRR2228629_1	SRR2228629_2
SRR2228631	SRR2228631_1	SRR2228631_2
SRR2228635	SRR2228635_1	SRR2228635_2
SRR2228636	SRR2228636_1	SRR2228636_2
SRR2228638	SRR2228638_1	SRR2228638_2
SRR2228641	SRR2228641_1	SRR2228641_2
SRR2228642	SRR2228642_1	SRR2228642_2
SRR2228644	SRR2228644_1	SRR2228644_2
SRR2228645	SRR2228645_1	SRR2228645_2
SRR2228650	SRR2228650_1	SRR2228650_2
SRR2228651	SRR2228651_1	SRR2228651_2
SRR2228652	SRR2228652_1	SRR2228652_2
SRR2228654	SRR2228654_1	SRR2228654_2
SRR2228658	SRR2228658_1	SRR2228658_2
SRR2228659	SRR2228659_1	SRR2228659_2
SRR2228662	SRR2228662_1	SRR2228662_2
SRR2228664	SRR2228664_1	SRR2228664_2
SRR2228667	SRR2228667_1	SRR2228667_2
SRR2228668	SRR2228668_1	SRR2228668_2
SRR2228669	SRR2228669_1	SRR2228669_2
SRR2228671	SRR2228671_1	SRR2228671_2
SRR2228672	SRR2228672_1	SRR2228672_2
SRR2228677	SRR2228677_1	SRR2228677_2
SRR2228682	SRR2228682_1	SRR2228682_2
SRR2228683	SRR2228683_1	SRR2228683_2
SRR2228687	SRR2228687_1	SRR2228687_2
SRR2228688	SRR2228688_1	SRR2228688_2
SRR2228689	SRR2228689_1	SRR2228689_2
SRR2228695	SRR2228695_1	SRR2228695_2
SRR2228696	SRR2228696_1	SRR2228696_2
SRR2228697	SRR2228697_1	SRR2228697_2
SRR2228699	SRR2228699_1	SRR2228699_2
SRR2228700	SRR2228700_1	SRR2228700_2
SRR2228702	SRR2228702_1	SRR2228702_2
SRR2228704	SRR2228704_1	SRR2228704_2
SRR2228708	SRR2228708_1	SRR2228708_2
SRR2228709	SRR2228709_1	SRR2228709_2
SRR2228710	SRR2228710_1	SRR2228710_2
SRR2228713	SRR2228713_1	SRR2228713_2
SRR2228714	SRR2228714_1	SRR2228714_2
SRR2228717	SRR2228717_1	SRR2228717_2
SRR2228718	SRR2228718_1	SRR2228718_2
SRR2228721	SRR2228721_1	SRR2228721_2
SRR2228722	SRR2228722_1	SRR2228722_2
SRR2228724	SRR2228724_1	SRR2228724_2
SRR2228725	SRR2228725_1	SRR2228725_2
SRR2228726	SRR2228726_1	SRR2228726_2
SRR2228727	SRR2228727_1	SRR2228727_2
SRR2228729	SRR2228729_1	SRR2228729_2
SRR2228732	SRR2228732_1	SRR2228732_2
SRR2228733	SRR2228733_1	SRR2228733_2
SRR2228734	SRR2228734_1	SRR2228734_2
SRR2228735	SRR2228735_1	SRR2228735_2
SRR2228736	SRR2228736_1	SRR2228736_2
SRR2228738	SRR2228738_1	SRR2228738_2
SRR2228741	SRR2228741_1	SRR2228741_2
SRR2228742	SRR2228742_1	SRR2228742_2
SRR2228744	SRR2228744_1	SRR2228744_2
SRR2228745	SRR2228745_1	SRR2228745_2
SRR2228746	SRR2228746_1	SRR2228746_2
SRR2228756	SRR2228756_1	SRR2228756_2
SRR2228758	SRR2228758_1	SRR2228758_2
SRR2228759	SRR2228759_1	SRR2228759_2
SRR2228761	SRR2228761_1	SRR2228761_2
SRR2228762	SRR2228762_1	SRR2228762_2
SRR2228764	SRR2228764_1	SRR2228764_2
SRR2228765	SRR2228765_1	SRR2228765_2
SRR2228766	SRR2228766_1	SRR2228766_2
SRR2228767	SRR2228767_1	SRR2228767_2
SRR2228770	SRR2228770_1	SRR2228770_2
SRR2228771	SRR2228771_1	SRR2228771_2
SRR2228772	SRR2228772_1	SRR2228772_2
SRR2228773	SRR2228773_1	SRR2228773_2
SRR2228774	SRR2228774_1	SRR2228774_2
SRR2228775	SRR2228775_1	SRR2228775_2
SRR2228776	SRR2228776_1	SRR2228776_2
SRR2228777	SRR2228777_1	SRR2228777_2
SRR2228778	SRR2228778_1	SRR2228778_2
SRR2228779	SRR2228779_1	SRR2228779_2
SRR2228780	SRR2228780_1	SRR2228780_2
SRR2228781	SRR2228781_1	SRR2228781_2
SRR2228782	SRR2228782_1	SRR2228782_2
SRR2228783	SRR2228783_1	SRR2228783_2
SRR2228785	SRR2228785_1	SRR2228785_2
SRR2228786	SRR2228786_1	SRR2228786_2
SRR2228787	SRR2228787_1	SRR2228787_2
SRR2228788	SRR2228788_1	SRR2228788_2
SRR2228790	SRR2228790_1	SRR2228790_2
SRR2228791	SRR2228791_1	SRR2228791_2
SRR2228793	SRR2228793_1	SRR2228793_2
SRR2228794	SRR2228794_1	SRR2228794_2
SRR2228795	SRR2228795_1	SRR2228795_2
SRR2228798	SRR2228798_1	SRR2228798_2
SRR2228799	SRR2228799_1	SRR2228799_2
SRR2228802	SRR2228802_1	SRR2228802_2
SRR2228806	SRR2228806_1	SRR2228806_2
SRR2228807	SRR2228807_1	SRR2228807_2
SRR2228808	SRR2228808_1	SRR2228808_2
SRR2228809	SRR2228809_1	SRR2228809_2
SRR2228811	SRR2228811_1	SRR2228811_2
SRR2228812	SRR2228812_1	SRR2228812_2
SRR2228813	SRR2228813_1	SRR2228813_2
SRR2228814	SRR2228814_1	SRR2228814_2
SRR2228815	SRR2228815_1	SRR2228815_2
SRR2228818	SRR2228818_1	SRR2228818_2
SRR2228819	SRR2228819_1	SRR2228819_2
SRR2228820	SRR2228820_1	SRR2228820_2
SRR2228823	SRR2228823_1	SRR2228823_2
SRR2231035	SRR2231035_1	SRR2231035_2
SRR2231105	SRR2231105_1	SRR2231105_2
SRR2231106	SRR2231106_1	SRR2231106_2
SRR2231115	SRR2231115_1	SRR2231115_2
SRR2231151	SRR2231151_1	SRR2231151_2
SRR2231178	SRR2231178_1	SRR2231178_2
SRR2231266	SRR2231266_1	SRR2231266_2
SRR2231267	SRR2231267_1	SRR2231267_2
SRR2231287	SRR2231287_1	SRR2231287_2
SRR2231290	SRR2231290_1	SRR2231290_2
SRR2231293	SRR2231293_1	SRR2231293_2
SRR2231311	SRR2231311_1	SRR2231311_2
SRR2231313	SRR2231313_1	SRR2231313_2
SRR2231315	SRR2231315_1	SRR2231315_2
SRR2231317	SRR2231317_1	SRR2231317_2
SRR2231318	SRR2231318_1	SRR2231318_2
SRR2231320	SRR2231320_1	SRR2231320_2
SRR2231322	SRR2231322_1	SRR2231322_2
SRR2231324	SRR2231324_1	SRR2231324_2
SRR2231325	SRR2231325_1	SRR2231325_2
SRR2231330	SRR2231330_1	SRR2231330_2
SRR2231332	SRR2231332_1	SRR2231332_2
SRR2231333	SRR2231333_1	SRR2231333_2
SRR2231336	SRR2231336_1	SRR2231336_2
SRR2231337	SRR2231337_1	SRR2231337_2
SRR2231338	SRR2231338_1	SRR2231338_2
SRR2231339	SRR2231339_1	SRR2231339_2
SRR2231340	SRR2231340_1	SRR2231340_2
SRR2231342	SRR2231342_1	SRR2231342_2
SRR2231343	SRR2231343_1	SRR2231343_2
SRR2231344	SRR2231344_1	SRR2231344_2
SRR2231346	SRR2231346_1	SRR2231346_2
SRR2231348	SRR2231348_1	SRR2231348_2
SRR2231349	SRR2231349_1	SRR2231349_2
SRR2231351	SRR2231351_1	SRR2231351_2
SRR2231352	SRR2231352_1	SRR2231352_2
SRR2231353	SRR2231353_1	SRR2231353_2
SRR2231354	SRR2231354_1	SRR2231354_2
SRR2231357	SRR2231357_1	SRR2231357_2
SRR2231359	SRR2231359_1	SRR2231359_2
SRR2231361	SRR2231361_1	SRR2231361_2
SRR2231363	SRR2231363_1	SRR2231363_2
SRR2231366	SRR2231366_1	SRR2231366_2
SRR2231368	SRR2231368_1	SRR2231368_2
SRR2231370	SRR2231370_1	SRR2231370_2
SRR2231374	SRR2231374_1	SRR2231374_2
SRR2231375	SRR2231375_1	SRR2231375_2
SRR2231379	SRR2231379_1	SRR2231379_2
SRR2231381	SRR2231381_1	SRR2231381_2
SRR2231382	SRR2231382_1	SRR2231382_2
SRR2231684	SRR2231684_1	SRR2231684_2
SRR2231686	SRR2231686_1	SRR2231686_2
SRR2231688	SRR2231688_1	SRR2231688_2
SRR2231689	SRR2231689_1	SRR2231689_2
SRR2231690	SRR2231690_1	SRR2231690_2
SRR2231692	SRR2231692_1	SRR2231692_2
SRR2231693	SRR2231693_1	SRR2231693_2
SRR2231694	SRR2231694_1	SRR2231694_2
SRR2231696	SRR2231696_1	SRR2231696_2
SRR2231697	SRR2231697_1	SRR2231697_2
SRR2231698	SRR2231698_1	SRR2231698_2
SRR2231715	SRR2231715_1	SRR2231715_2
SRR2231716	SRR2231716_1	SRR2231716_2
SRR2231717	SRR2231717_1	SRR2231717_2
SRR2231719	SRR2231719_1	SRR2231719_2
SRR2231720	SRR2231720_1	SRR2231720_2
SRR2231724	SRR2231724_1	SRR2231724_2
SRR2231725	SRR2231725_1	SRR2231725_2
SRR2231728	SRR2231728_1	SRR2231728_2
SRR2231730	SRR2231730_1	SRR2231730_2
SRR2231731	SRR2231731_1	SRR2231731_2
SRR2231734	SRR2231734_1	SRR2231734_2
SRR2231736	SRR2231736_1	SRR2231736_2
SRR2231737	SRR2231737_1	SRR2231737_2
SRR2231738	SRR2231738_1	SRR2231738_2
SRR2231739	SRR2231739_1	SRR2231739_2
SRR2231740	SRR2231740_1	SRR2231740_2
SRR2231741	SRR2231741_1	SRR2231741_2
SRR2231742	SRR2231742_1	SRR2231742_2
SRR2231744	SRR2231744_1	SRR2231744_2
SRR2231747	SRR2231747_1	SRR2231747_2
SRR2231748	SRR2231748_1	SRR2231748_2
SRR2231749	SRR2231749_1	SRR2231749_2
SRR2231751	SRR2231751_1	SRR2231751_2
SRR2231753	SRR2231753_1	SRR2231753_2
SRR2231754	SRR2231754_1	SRR2231754_2
SRR2231757	SRR2231757_1	SRR2231757_2
SRR2231758	SRR2231758_1	SRR2231758_2
SRR2231766	SRR2231766_1	SRR2231766_2
SRR2231767	SRR2231767_1	SRR2231767_2
SRR2231768	SRR2231768_1	SRR2231768_2
SRR2231769	SRR2231769_1	SRR2231769_2
SRR2231770	SRR2231770_1	SRR2231770_2
SRR2231771	SRR2231771_1	SRR2231771_2
SRR2231772	SRR2231772_1	SRR2231772_2
SRR2231773	SRR2231773_1	SRR2231773_2
SRR2231774	SRR2231774_1	SRR2231774_2
SRR2231775	SRR2231775_1	SRR2231775_2
SRR2231776	SRR2231776_1	SRR2231776_2
SRR2231777	SRR2231777_1	SRR2231777_2
SRR2231779	SRR2231779_1	SRR2231779_2
SRR2231780	SRR2231780_1	SRR2231780_2
SRR2231781	SRR2231781_1	SRR2231781_2
SRR2231782	SRR2231782_1	SRR2231782_2
SRR2231785	SRR2231785_1	SRR2231785_2
SRR2231786	SRR2231786_1	SRR2231786_2
SRR2231787	SRR2231787_1	SRR2231787_2
SRR2231788	SRR2231788_1	SRR2231788_2
SRR2231792	SRR2231792_1	SRR2231792_2
SRR2231795	SRR2231795_1	SRR2231795_2
SRR2231796	SRR2231796_1	SRR2231796_2
SRR2231797	SRR2231797_1	SRR2231797_2
SRR2231799	SRR2231799_1	SRR2231799_2
SRR2231800	SRR2231800_1	SRR2231800_2
SRR2231803	SRR2231803_1	SRR2231803_2
SRR2231804	SRR2231804_1	SRR2231804_2
SRR2231805	SRR2231805_1	SRR2231805_2
SRR2231806	SRR2231806_1	SRR2231806_2
SRR2231808	SRR2231808_1	SRR2231808_2
SRR2231809	SRR2231809_1	SRR2231809_2
SRR2231810	SRR2231810_1	SRR2231810_2
SRR2231811	SRR2231811_1	SRR2231811_2
SRR2231813	SRR2231813_1	SRR2231813_2
SRR2231815	SRR2231815_1	SRR2231815_2
SRR2231816	SRR2231816_1	SRR2231816_2
SRR2231818	SRR2231818_1	SRR2231818_2
SRR2231819	SRR2231819_1	SRR2231819_2
SRR2231821	SRR2231821_1	SRR2231821_2
SRR2231822	SRR2231822_1	SRR2231822_2
SRR2231823	SRR2231823_1	SRR2231823_2
SRR2231824	SRR2231824_1	SRR2231824_2
SRR2231826	SRR2231826_1	SRR2231826_2
SRR2231828	SRR2231828_1	SRR2231828_2
SRR2231829	SRR2231829_1	SRR2231829_2
SRR2231831	SRR2231831_1	SRR2231831_2
SRR2231832	SRR2231832_1	SRR2231832_2
SRR2231833	SRR2231833_1	SRR2231833_2
SRR2231834	SRR2231834_1	SRR2231834_2
SRR2231835	SRR2231835_1	SRR2231835_2
SRR2231836	SRR2231836_1	SRR2231836_2
SRR2231837	SRR2231837_1	SRR2231837_2
SRR2231838	SRR2231838_1	SRR2231838_2
SRR2231936	SRR2231936_1	SRR2231936_2
SRR2231937	SRR2231937_1	SRR2231937_2
SRR2231953	SRR2231953_1	SRR2231953_2
SRR2231970	SRR2231970_1	SRR2231970_2
SRR2231999	SRR2231999_1	SRR2231999_2
SRR2232000	SRR2232000_1	SRR2232000_2
SRR2232002	SRR2232002_1	SRR2232002_2
SRR2232004	SRR2232004_1	SRR2232004_2
SRR2232019	SRR2232019_1	SRR2232019_2
SRR2232020	SRR2232020_1	SRR2232020_2
SRR2232035	SRR2232035_1	SRR2232035_2
SRR2232087	SRR2232087_1	SRR2232087_2
