library_id	library_group
SRR1214977	core
SRR1214994	core
SRR1214995	core
SRR1214996	core
SRR1215011	core
SRR1215012	core
SRR1215014	core
SRR1215015	core
SRR1215019	core
SRR1215278	core
SRR1215293	core
SRR1215294	core
SRR1215306	core
SRR1215326	core
SRR1215332	core
SRR1215333	core
SRR1215336	core
SRR1215344	core
SRR1215345	core
SRR1215371	core
SRR1215395	core
SRR1215472	core
SRR1215481	core
SRR1215489	core
SRR1215500	core
SRR1215507	core
SRR1215509	core
SRR1215510	core
SRR1215512	core
SRR1215518	core
SRR1215522	core
SRR1215523	core
SRR1215541	core
SRR1215542	core
SRR1215545	core
SRR1215546	core
SRR1215550	core
SRR1215551	core
SRR1215560	core
SRR1215561	core
SRR1215570	core
SRR1215581	core
SRR1215582	core
SRR1215592	core
SRR1215593	core
SRR1215602	core
SRR1215603	core
SRR1215604	core
SRR1215613	core
SRR1215614	core
SRR1215615	core
SRR1215620	core
SRR1215624	core
SRR1215625	core
SRR1215626	core
SRR1215628	core
SRR1215631	core
SRR1215632	core
SRR1215634	core
SRR1215635	core
SRR1215637	core
SRR1215638	core
SRR1215640	core
SRR1215643	core
SRR1215647	core
SRR1215650	core
SRR1215654	core
SRR1215657	core
SRR1215658	core
SRR1215659	core
SRR1215660	core
SRR1215661	core
SRR1215664	core
SRR1215665	core
SRR1215668	core
SRR1215669	core
SRR1215670	core
SRR1215671	core
SRR1215673	core
SRR1215674	core
SRR1215675	core
SRR1215676	core
SRR1215677	core
SRR1215678	core
SRR1215679	core
SRR1215680	core
SRR1215681	core
SRR1215684	core
SRR1215688	core
SRR1215689	core
SRR1215692	core
SRR1215695	core
SRR1215696	core
SRR1215697	core
SRR1215699	core
SRR1215700	core
SRR1215702	core
SRR1215703	core
SRR1215704	core
SRR1215705	core
SRR1215709	core
SRR1215710	core
SRR1215713	core
SRR1215716	core
SRR1215717	core
SRR1215718	core
SRR1215720	core
SRR1215721	core
SRR1215722	core
SRR1215724	core
SRR1215726	core
SRR1215727	core
SRR1215730	core
SRR1215731	core
SRR1215732	core
SRR1215733	core
SRR1215811	core
SRR1215812	core
SRR1215813	core
SRR1215819	core
SRR1215820	core
SRR1215828	core
SRR1215829	core
SRR1215830	core
SRR1215835	core
SRR1215836	core
SRR1215837	core
SRR1215842	core
SRR1215843	core
SRR1215844	core
SRR1215850	core
SRR1215851	core
SRR1215857	core
SRR1215858	core
SRR1215859	core
SRR1215867	core
SRR1215868	core
SRR1215869	core
SRR1215876	core
SRR1215877	core
SRR1215878	core
SRR1215885	core
SRR1215886	core
SRR1215893	core
SRR1215894	core
SRR1215902	core
SRR1215903	core
SRR1215904	core
SRR1215905	core
SRR1215910	core
SRR1215911	core
SRR1215917	core
SRR1215918	core
SRR1215919	core
SRR1215925	core
SRR1215926	core
SRR1215927	core
SRR1215933	core
SRR1215934	core
SRR1215935	core
SRR1215944	core
SRR1215945	core
SRR1215946	core
SRR1215949	core
SRR1215950	core
SRR1215951	core
SRR1215954	core
SRR1215955	core
SRR1215956	core
SRR1215957	core
SRR1215958	core
SRR1215959	core
SRR1215962	core
SRR1215963	core
SRR1215967	core
SRR1215968	core
SRR1215969	core
SRR1215970	core
SRR1215971	core
SRR1215972	core
SRR1215973	core
SRR1215974	core
SRR1215975	core
SRR1215976	core
SRR1215978	core
SRR1215979	core
SRR1215982	core
SRR1215983	core
SRR1215985	core
SRR1215986	core
SRR1215992	core
SRR1215993	core
SRR1215994	core
SRR1216305	core
SRR1216459	core
SRR1219323	core
SRR1219326	core
SRR1219364	core
SRR1219365	core
SRR1219485	core
SRR1219486	core
SRR1219488	core
SRR1219503	core
SRR1219510	core
SRR1219569	core
SRR1219572	core
SRR1219573	core
SRR1219605	core
SRR1219606	core
SRR1219609	core
SRR1219976	core
SRR1220005	core
SRR1620013	core
SRR1620014	core
SRR1620015	core
SRR1620016	core
SRR1620017	core
SRR1620018	core
SRR1620019	core
SRR1620020	core
SRR1620021	core
SRR1620022	core
SRR1620023	core
SRR1620993	core
SRR1620994	core
SRR1620995	core
SRR1620996	core
SRR1620997	core
SRR1620998	core
SRR1620999	core
SRR1621000	core
SRR1621001	core
SRR1621002	core
SRR1621003	core
SRR1621004	core
SRR1621005	core
SRR1621006	core
SRR1621007	core
SRR1621008	core
SRR1621009	core
SRR1621010	core
SRR1621011	core
SRR1621012	core
SRR1622804	core
SRR1622805	core
SRR1622806	core
SRR1622807	core
SRR1622808	core
SRR1622809	core
SRR1622810	core
SRR1622811	core
SRR1622812	core
SRR1622813	core
SRR1622814	core
SRR1622815	core
SRR1622817	core
SRR1622818	core
SRR1622819	core
SRR1622820	core
SRR1622821	core
SRR1622822	core
SRR1622823	core
SRR1622824	core
SRR1622825	core
SRR1622826	core
SRR1622827	core
SRR1622828	core
SRR1622829	core
SRR1622833	core
SRR1622834	core
SRR1622835	core
SRR1622836	core
SRR1622837	core
SRR1622838	core
SRR1622839	core
SRR1622840	core
SRR1622841	core
SRR1622842	core
SRR1622843	core
SRR1622844	core
SRR1622845	core
SRR1622846	core
SRR1622847	core
SRR1622848	core
SRR1622849	core
SRR1622850	core
SRR1622851	core
SRR1622852	core
SRR1622853	core
SRR1622854	core
SRR1622855	core
SRR1622856	core
SRR1622857	core
SRR1622858	core
SRR1622860	core
SRR1622861	core
SRR1622862	core
SRR1622863	core
SRR1622864	core
SRR1622865	core
SRR1622866	core
SRR1622867	core
SRR1622868	core
SRR1622869	core
SRR1622870	core
SRR1622871	core
SRR1622872	core
SRR1622873	core
SRR1622874	core
SRR1622875	core
SRR1622876	core
SRR1622877	core
SRR1622878	core
SRR1622879	core
SRR1622880	core
SRR1622881	core
SRR1622882	core
SRR1622883	core
SRR1622884	core
SRR1622885	core
SRR1622886	core
SRR1622887	core
SRR1622888	core
SRR1622889	core
SRR1622890	core
SRR1622891	core
SRR1622892	core
SRR1622893	core
SRR1622894	core
SRR1622895	core
SRR1622896	core
SRR1622897	core
SRR1622898	core
SRR1622899	core
SRR1622900	core
SRR1622901	core
SRR1622902	core
SRR1622903	core
SRR1622904	core
SRR1622905	core
SRR1622906	core
SRR1622907	core
SRR1622910	core
SRR1622911	core
SRR1622912	core
SRR1622913	core
SRR1622914	core
SRR1622915	core
SRR1622916	core
SRR1622917	core
SRR1622918	core
SRR1622919	core
SRR1622920	core
SRR1622921	core
SRR1622922	core
SRR1622923	core
SRR1622924	core
SRR1622925	core
SRR1622926	core
SRR1622927	core
SRR1622928	core
SRR1622929	core
SRR1622932	core
SRR1622933	core
SRR1622934	core
SRR1622935	core
SRR1622936	core
SRR1622937	core
SRR1622938	core
SRR1623045	core
SRR1623046	core
SRR1623047	core
SRR1623049	core
SRR1623050	core
SRR1623051	core
SRR1623052	core
SRR1623053	core
SRR1623054	core
SRR1623055	core
SRR1623056	core
SRR1623057	core
SRR1623058	core
SRR1623059	core
SRR1623060	core
SRR1623061	core
SRR1623062	core
SRR1623063	core
SRR1623064	core
SRR1623065	core
SRR1623066	core
SRR1623067	core
SRR1623068	core
SRR1623069	core
SRR1623070	core
SRR1623071	core
SRR1623072	core
SRR1623073	core
SRR1623074	core
SRR1623075	core
SRR1623076	core
SRR1623077	core
SRR1623078	core
SRR1623079	core
SRR1623080	core
SRR1623158	core
SRR1623159	core
SRR1623160	core
SRR1623161	core
SRR1623162	core
SRR1623163	core
SRR1623164	core
SRR1623165	core
SRR1623166	core
SRR1623167	core
SRR1623168	core
SRR1623169	core
SRR1623170	core
SRR1623171	core
SRR1623172	core
SRR1623173	core
SRR1623174	core
SRR1623175	core
SRR1623176	core
SRR1623177	core
SRR1623178	core
SRR1623179	core
SRR1623180	core
SRR1623181	core
SRR1623182	core
SRR1623183	core
SRR1623184	core
SRR1623194	core
SRR1623195	core
SRR1623196	core
SRR1623197	core
SRR1623198	core
SRR1623199	core
SRR1623200	core
SRR1623201	core
SRR1623202	core
SRR1623203	core
SRR1623204	core
SRR1623205	core
SRR1623206	core
SRR1623207	core
SRR1623208	core
SRR1623209	core
SRR1623210	core
SRR1623211	core
SRR1623212	core
SRR1623213	core
SRR1623214	core
SRR1623215	core
SRR1623216	core
SRR1623217	core
SRR1623218	core
SRR1623219	core
SRR1623220	core
SRR1623221	core
SRR1623222	core
SRR1623223	core
SRR1623224	core
SRR1623225	core
SRR1623226	core
SRR1623227	core
SRR1623228	core
SRR1623229	core
SRR1623230	core
SRR1623231	core
SRR1623232	core
SRR1624786	core
SRR1624787	core
SRR1624788	core
SRR1624789	core
SRR1624790	core
SRR1624791	core
SRR1624792	core
SRR1624793	core
SRR1624794	core
SRR1624795	core
SRR1624796	core
SRR1624797	core
SRR1624798	core
SRR1624799	core
SRR1624800	core
SRR1624801	core
SRR1624802	core
SRR1624803	core
SRR1624804	core
SRR1624805	core
SRR1624806	core
SRR1624807	core
SRR1624808	core
SRR1624809	core
SRR1624810	core
SRR1624811	core
SRR1624812	core
SRR1624813	core
SRR1624814	core
SRR1624815	core
SRR1624816	core
SRR1624817	core
SRR1624818	core
SRR1624819	core
SRR1624820	core
SRR1624821	core
SRR1624822	core
SRR1624823	core
SRR1624824	core
SRR1624825	core
SRR1624826	core
SRR1624827	core
SRR1624828	core
SRR1624829	core
SRR1624830	core
SRR1624831	core
SRR1624832	core
SRR1624833	core
SRR1624834	core
SRR1624835	core
SRR1624836	core
SRR1624837	core
SRR1624838	core
SRR1624839	core
SRR1624840	core
SRR1624841	core
SRR1624842	core
SRR1624843	core
SRR1624844	core
SRR1624845	core
SRR1624846	core
SRR1624847	core
SRR1624848	core
SRR1624849	core
SRR1624850	core
SRR1624851	core
SRR1624852	core
SRR1624853	core
SRR1624854	core
SRR1624855	core
SRR1624856	core
SRR1624857	core
SRR1624858	core
SRR1624859	core
SRR1624860	core
SRR1624861	core
SRR1624862	core
SRR1624863	core
SRR1624864	core
SRR1624865	core
SRR1624866	core
SRR1624867	core
SRR1624868	core
SRR1624869	core
SRR1624870	core
SRR1624871	core
SRR1624872	core
SRR1630934	core
SRR1630935	core
SRR1630936	core
SRR1630937	core
SRR1630938	core
SRR1630939	core
SRR1630940	core
SRR1630941	core
SRR1630942	core
SRR1630943	core
SRR1630944	core
SRR1630945	core
SRR1630946	core
SRR1630947	core
SRR1630948	core
SRR1630949	core
SRR1630950	core
SRR1630951	core
SRR1630952	core
SRR1630953	core
SRR1630954	core
SRR1630955	core
SRR1630956	core
SRR1630957	core
SRR1630958	core
SRR1630959	core
SRR1630960	core
SRR1630961	core
SRR1630962	core
SRR1630963	core
SRR1630964	core
SRR1630965	core
SRR1630966	core
SRR1630967	core
SRR1630968	core
SRR1630969	core
SRR1630970	core
SRR1630971	core
SRR1630972	core
SRR1630973	core
SRR1630974	core
SRR1630975	core
SRR1630976	core
SRR1630977	core
SRR1630978	core
SRR1630979	core
SRR1630980	core
SRR1630981	core
SRR1630982	core
SRR1630983	core
SRR1630984	core
SRR1630985	core
SRR1630986	core
SRR1630987	core
SRR1630988	core
SRR1630989	core
SRR1630990	core
SRR1630991	core
SRR1630992	core
SRR1630993	core
SRR1630994	core
SRR1630995	core
SRR1630996	core
SRR1630997	core
SRR1630998	core
SRR1630999	core
SRR1631000	core
SRR1631001	core
SRR1631002	core
SRR1631003	core
SRR1631004	core
SRR1631005	core
SRR1631006	core
SRR1631007	core
SRR1631008	core
SRR1631009	core
SRR1631010	core
SRR1631011	core
SRR1631012	core
SRR1631013	core
SRR1631014	core
SRR1631015	core
SRR1631016	core
SRR1631017	core
SRR1631030	core
SRR1631031	core
SRR1631032	core
SRR1631033	core
SRR1631034	core
SRR1631035	core
SRR1631036	core
SRR1631037	core
SRR1631038	core
SRR1631039	core
SRR1631040	core
SRR1631041	core
SRR1631042	core
SRR1631043	core
SRR1631044	core
SRR1631045	core
SRR1631046	core
SRR1631047	core
SRR1631048	core
SRR1631049	core
SRR1631050	core
SRR1631051	core
SRR1631052	core
SRR1631053	core
SRR1631054	core
SRR1631055	core
SRR1631056	core
SRR1631057	core
SRR1631058	core
SRR1631059	core
SRR1631060	core
SRR1631061	core
SRR1631062	core
SRR1631063	core
SRR1631064	core
SRR1631065	core
SRR1631066	core
SRR1631067	core
SRR1631068	core
SRR1631069	core
SRR1631070	core
SRR1631071	core
SRR1631072	core
SRR1631073	core
SRR1631074	core
SRR1631075	core
SRR1631076	core
SRR1631077	core
SRR1631078	core
SRR1631079	core
SRR1631080	core
SRR1631081	core
SRR1631082	core
SRR1631083	core
SRR1631084	core
SRR1631085	core
SRR1631086	core
SRR1631087	core
SRR1631088	core
SRR1631089	core
SRR1631090	core
SRR1631091	core
SRR1631092	core
SRR1631093	core
SRR1631094	core
SRR1631095	core
SRR1631096	core
SRR1631097	core
SRR1631098	core
SRR1631099	core
SRR1631100	core
SRR1631101	core
SRR1631102	core
SRR1631103	core
SRR1631104	core
SRR1631105	core
SRR1631106	core
SRR1631107	core
SRR1631108	core
SRR1631109	core
SRR1631110	core
SRR1631111	core
SRR1631112	core
SRR1631113	core
SRR1631114	core
SRR1631244	core
SRR1631245	core
SRR1631246	core
SRR1631247	core
SRR1631248	core
SRR1631249	core
SRR1631250	core
SRR1631251	core
SRR1631252	core
SRR1631253	core
SRR1631254	core
SRR1631255	core
SRR1631256	core
SRR1631257	core
SRR1631258	core
SRR1631259	core
SRR1631260	core
SRR1631261	core
SRR1631262	core
SRR1631263	core
SRR1631264	core
SRR1631265	core
SRR1631266	core
SRR1631267	core
SRR1631268	core
SRR1631269	core
SRR1631270	core
SRR1631271	core
SRR1631272	core
SRR1631273	core
SRR1631274	core
SRR1631275	core
SRR1631276	core
SRR1631277	core
SRR1631278	core
SRR1631279	core
SRR1631280	core
SRR1631281	core
SRR1631282	core
SRR1631283	core
SRR1631284	core
SRR1631285	core
SRR1631286	core
SRR1631287	core
SRR1631288	core
SRR1631289	core
SRR1631290	core
SRR1631291	core
SRR1631292	core
SRR1631293	core
SRR1631294	core
SRR1631295	core
SRR1631296	core
SRR1631297	core
SRR1631298	core
SRR1631299	core
SRR1631300	core
SRR1631301	core
SRR1631302	core
SRR1631303	core
SRR1631304	core
SRR1631305	core
SRR1631306	core
SRR1631307	core
SRR1631308	core
SRR1631309	core
SRR1631310	core
SRR1631311	core
SRR1631312	core
SRR1631313	core
SRR1631314	core
SRR1631315	core
SRR1631316	core
SRR1631317	core
SRR1631318	core
SRR1631319	core
SRR1631320	core
SRR1631321	core
SRR1631336	core
SRR1631337	core
SRR1631338	core
SRR1631339	core
SRR1631340	core
SRR1631341	core
SRR1631342	core
SRR1631343	core
SRR1631344	core
SRR1631345	core
SRR1631346	core
SRR1631347	core
SRR1631348	core
SRR1631349	core
SRR1631350	core
SRR1631351	core
SRR1631352	core
SRR1631353	core
SRR1631354	core
SRR1631355	core
SRR1631356	core
SRR1631357	core
SRR1631358	core
SRR1631359	core
SRR1631360	core
SRR1631361	core
SRR1631362	core
SRR1631363	core
SRR1631364	core
SRR1631365	core
SRR1631366	core
SRR1631367	core
SRR1631368	core
SRR1631369	core
SRR1631370	core
SRR1631371	core
SRR1631372	core
SRR1631373	core
SRR1631374	core
SRR1631375	core
SRR1631376	core
SRR1631377	core
SRR1631378	core
SRR1631379	core
SRR1631380	core
SRR1631381	core
SRR1631382	core
SRR1631383	core
SRR1631384	core
SRR1631385	core
SRR1631386	core
SRR1631387	core
SRR1631388	core
SRR1631389	core
SRR1631390	core
SRR1631391	core
SRR1631392	core
SRR1631393	core
SRR1631394	core
SRR1631395	core
SRR1631396	core
SRR1631397	core
SRR1631398	core
SRR1631399	core
SRR1631400	core
SRR1631401	core
SRR1631402	core
SRR1631434	core
SRR1631435	core
SRR1631436	core
SRR1631437	core
SRR1631438	core
SRR1631439	core
SRR1631440	core
SRR1631441	core
SRR1631442	core
SRR1631443	core
SRR1631444	core
SRR1631445	core
SRR1631446	core
SRR1631447	core
SRR1631448	core
SRR1631449	core
SRR1631450	core
SRR1631451	core
SRR1631452	core
SRR1631453	core
SRR1631454	core
SRR1631455	core
SRR1631456	core
SRR1631457	core
SRR1631458	core
SRR1631459	core
SRR1631460	core
SRR1631461	core
SRR1631462	core
SRR1631463	core
SRR1631464	core
SRR1631465	core
SRR1631466	core
SRR1631467	core
SRR1631468	core
SRR1631469	core
SRR1631470	core
SRR1631471	core
SRR1631472	core
SRR1631473	core
SRR1631474	core
SRR1631475	core
SRR1631476	core
SRR1631477	core
SRR1631478	core
SRR1631479	core
SRR1631480	core
SRR1631481	core
SRR1631482	core
SRR1631483	core
SRR1631484	core
SRR1631485	core
SRR1631486	core
SRR1631487	core
SRR1631488	core
SRR1631489	core
SRR1631490	core
SRR1631491	core
SRR1631492	core
SRR1631493	core
SRR1631494	core
SRR1631495	core
SRR1631496	core
SRR1631497	core
SRR1631498	core
SRR1631499	core
SRR1631500	core
SRR1631501	core
SRR1631502	core
SRR1631503	core
SRR1631504	core
SRR1631505	core
SRR1631506	core
SRR1631507	core
SRR1631508	core
SRR1631509	core
SRR1631510	core
SRR1631511	core
SRR1631512	core
SRR1631513	core
SRR1631514	core
SRR1631515	core
SRR1631516	core
SRR1631517	core
SRR1631518	core
SRR1631519	core
SRR1631520	core
SRR1631521	core
SRR1631522	core
SRR1631523	core
SRR1631524	core
SRR1631525	core
SRR1631526	core
SRR1631527	core
SRR1631528	core
SRR1631529	core
SRR1631530	core
SRR1631531	core
SRR1631532	core
SRR1631533	core
SRR1631534	core
SRR1631535	core
SRR1631536	core
SRR1631537	core
SRR1631538	core
SRR1631539	core
SRR1631540	core
SRR1631541	core
SRR1631542	core
SRR1631543	core
SRR1631544	core
SRR1631545	core
SRR1631546	core
SRR1631547	core
SRR1631548	core
SRR1631549	core
SRR1631550	core
SRR1631551	core
SRR1631552	core
SRR1631553	core
SRR1631554	core
SRR1631555	core
SRR1631556	core
SRR1631557	core
SRR1631558	core
SRR1631559	core
SRR1631560	core
SRR1631561	core
SRR1631562	core
SRR1631563	core
SRR1631564	core
SRR1631565	core
SRR1631566	core
SRR1631660	core
SRR1631661	core
SRR1631662	core
SRR1631663	core
SRR1631664	core
SRR1631665	core
SRR1631666	core
SRR1631667	core
SRR1631668	core
SRR1631669	core
SRR1631670	core
SRR1631671	core
SRR1631672	core
SRR1631673	core
SRR1631674	core
SRR1631675	core
SRR1631676	core
SRR1631677	core
SRR1631678	core
SRR1631679	core
SRR1631680	core
SRR1631681	core
SRR1631682	core
SRR1631683	core
SRR1631684	core
SRR1631685	core
SRR1631686	core
SRR1631687	core
SRR1631688	core
SRR1631689	core
SRR1631690	core
SRR1631691	core
SRR1631692	core
SRR1631693	core
SRR1631694	core
SRR1631695	core
SRR1631696	core
SRR1631697	core
SRR1631698	core
SRR1631699	core
SRR1631700	core
SRR1631701	core
SRR1631702	core
SRR1631703	core
SRR1631704	core
SRR1631705	core
SRR1631706	core
SRR1631707	core
SRR1631708	core
SRR1631709	core
SRR1631710	core
SRR1631711	core
SRR1631712	core
SRR1631713	core
SRR1631714	core
SRR1631715	core
SRR1631716	core
SRR1631717	core
SRR1631718	core
SRR1631719	core
SRR1631720	core
SRR1631721	core
SRR1631722	core
SRR1631723	core
SRR1631724	core
SRR1631725	core
SRR1632296	core
SRR1632297	core
SRR1632298	core
SRR1632299	core
SRR1632300	core
SRR1632301	core
SRR1632302	core
SRR1632303	core
SRR1632304	core
SRR1632305	core
SRR1632306	core
SRR1632307	core
SRR1632308	core
SRR1632309	core
SRR1632310	core
SRR1632311	core
SRR1632312	core
SRR1632313	core
SRR1632314	core
SRR1632315	core
SRR1632316	core
SRR1632317	core
SRR1632318	core
SRR1632319	core
SRR1632320	core
SRR1632321	core
SRR1632322	core
SRR1632323	core
SRR1632324	core
SRR1632325	core
SRR1632326	core
SRR1632327	core
SRR1632328	core
SRR1632329	core
SRR1632330	core
SRR1632331	core
SRR1632332	core
SRR1632333	core
SRR1632334	core
SRR1632335	core
SRR1632336	core
SRR1632337	core
SRR1632338	core
SRR1632339	core
SRR1632340	core
SRR1632341	core
SRR1632342	core
SRR1632343	core
SRR1632344	core
SRR1632345	core
SRR1632346	core
SRR1632347	core
SRR1632348	core
SRR1632349	core
SRR1632350	core
SRR1632351	core
SRR1632352	core
SRR1632353	core
SRR1632354	core
SRR1632355	core
SRR1632356	core
SRR1632357	core
SRR1632358	core
SRR1632359	core
SRR1632360	core
SRR1632361	core
SRR1632362	core
SRR1632363	core
SRR1632364	core
SRR1632365	core
SRR1632366	core
SRR1632367	core
SRR1632368	core
SRR1632369	core
SRR1632370	core
SRR1632371	core
SRR1632372	core
SRR1632373	core
SRR1632374	core
SRR1632375	core
SRR1632376	core
SRR1632377	core
SRR1632378	core
SRR1632379	core
SRR1632380	core
SRR1632381	core
SRR1632382	core
SRR1632383	core
SRR1632384	core
SRR1632385	core
SRR1632386	core
SRR1632387	core
SRR1632388	core
SRR1632389	core
SRR1632390	core
SRR1632391	core
SRR1632392	core
SRR1632393	core
SRR1632394	core
SRR1632395	core
SRR1632396	core
SRR1632397	core
SRR1632398	core
SRR1632399	core
SRR1632400	core
SRR1632401	core
SRR1632402	core
SRR1632403	core
SRR1632404	core
SRR1632405	core
SRR1632406	core
SRR1632407	core
SRR1632408	core
SRR1632409	core
